eventID,basisOfRecord,occurrenceID,occurrenceRemarks,individualCount,occurrenceStatus,scientificName,kingdom
PT153:2022-07-27,HumanObservation,PT153:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,kikkerlarve,,absent,Pacifastacus leniusculus,Animalia
PT153:2022-07-27,HumanObservation,PT153:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,kikkerlarve,,absent,Faxonius limosus,Animalia
PT153:2022-07-27,HumanObservation,PT153:2022-07-27:b18982f5cf830701713b2561ebf4925a,kikkerlarve,,absent,Faxonius rusticus,Animalia
PT153:2022-07-27,HumanObservation,PT153:2022-07-27:bac4e1a538c1fac69b816b52f833928c,kikkerlarve,,absent,Procambarus clarkii,Animalia
PT153:2022-07-27,HumanObservation,PT153:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,kikkerlarve,,absent,Procambarus acutus,Animalia
PT153:2022-07-27,HumanObservation,PT153:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,kikkerlarve,,absent,Procambarus fallax,Animalia
PT156:2022-07-27,HumanObservation,PT156:2022-07-27:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
PT156:2022-07-27,HumanObservation,PT156:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
PT156:2022-07-27,HumanObservation,PT156:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
PT156:2022-07-27,HumanObservation,PT156:2022-07-27:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
PT156:2022-07-27,HumanObservation,PT156:2022-07-27:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
PT156:2022-07-27,HumanObservation,PT156:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
PT156:2022-07-27,HumanObservation,PT156:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
PT157:2022-07-27,HumanObservation,PT157:2022-07-27:edab00e9911d737385856d4e84258154,kikkerlarve,,absent,Pontastacus leptodactylus,Animalia
PT157:2022-07-27,HumanObservation,PT157:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,kikkerlarve,,absent,Pacifastacus leniusculus,Animalia
PT157:2022-07-27,HumanObservation,PT157:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,kikkerlarve,,absent,Faxonius limosus,Animalia
PT157:2022-07-27,HumanObservation,PT157:2022-07-27:b18982f5cf830701713b2561ebf4925a,kikkerlarve,,absent,Faxonius rusticus,Animalia
PT157:2022-07-27,HumanObservation,PT157:2022-07-27:bac4e1a538c1fac69b816b52f833928c,kikkerlarve,,absent,Procambarus clarkii,Animalia
PT157:2022-07-27,HumanObservation,PT157:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,kikkerlarve,,absent,Procambarus acutus,Animalia
PT157:2022-07-27,HumanObservation,PT157:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,kikkerlarve,,absent,Procambarus fallax,Animalia
PT158:2022-07-27,HumanObservation,PT158:2022-07-27:edab00e9911d737385856d4e84258154,kikkerlarve,,absent,Pontastacus leptodactylus,Animalia
PT158:2022-07-27,HumanObservation,PT158:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,kikkerlarve,,absent,Pacifastacus leniusculus,Animalia
PT158:2022-07-27,HumanObservation,PT158:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,kikkerlarve,,absent,Faxonius limosus,Animalia
PT158:2022-07-27,HumanObservation,PT158:2022-07-27:b18982f5cf830701713b2561ebf4925a,kikkerlarve,,absent,Faxonius rusticus,Animalia
PT158:2022-07-27,HumanObservation,PT158:2022-07-27:bac4e1a538c1fac69b816b52f833928c,kikkerlarve,,absent,Procambarus clarkii,Animalia
PT158:2022-07-27,HumanObservation,PT158:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,kikkerlarve,,absent,Procambarus acutus,Animalia
PT158:2022-07-27,HumanObservation,PT158:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,kikkerlarve,,absent,Procambarus fallax,Animalia
PT159:2022-07-27,HumanObservation,PT159:2022-07-27:edab00e9911d737385856d4e84258154,kikkerlarve,,absent,Pontastacus leptodactylus,Animalia
PT159:2022-07-27,HumanObservation,PT159:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,kikkerlarve,,absent,Pacifastacus leniusculus,Animalia
PT159:2022-07-27,HumanObservation,PT159:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,kikkerlarve,,absent,Faxonius limosus,Animalia
PT159:2022-07-27,HumanObservation,PT159:2022-07-27:b18982f5cf830701713b2561ebf4925a,kikkerlarve,,absent,Faxonius rusticus,Animalia
PT159:2022-07-27,HumanObservation,PT159:2022-07-27:bac4e1a538c1fac69b816b52f833928c,kikkerlarve,,absent,Procambarus clarkii,Animalia
PT159:2022-07-27,HumanObservation,PT159:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,kikkerlarve,,absent,Procambarus acutus,Animalia
PT159:2022-07-27,HumanObservation,PT159:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,kikkerlarve,,absent,Procambarus fallax,Animalia
PT160:2022-07-27,HumanObservation,PT160:2022-07-27:edab00e9911d737385856d4e84258154,bittervoorn,,absent,Pontastacus leptodactylus,Animalia
PT160:2022-07-27,HumanObservation,PT160:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,bittervoorn,,absent,Pacifastacus leniusculus,Animalia
PT160:2022-07-27,HumanObservation,PT160:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,bittervoorn,,absent,Faxonius limosus,Animalia
PT160:2022-07-27,HumanObservation,PT160:2022-07-27:b18982f5cf830701713b2561ebf4925a,bittervoorn,,absent,Faxonius rusticus,Animalia
PT160:2022-07-27,HumanObservation,PT160:2022-07-27:bac4e1a538c1fac69b816b52f833928c,bittervoorn,,absent,Procambarus clarkii,Animalia
PT160:2022-07-27,HumanObservation,PT160:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,bittervoorn,,absent,Procambarus acutus,Animalia
PT160:2022-07-27,HumanObservation,PT160:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,bittervoorn,,absent,Procambarus fallax,Animalia
PT161:2022-07-27,HumanObservation,PT161:2022-07-27:edab00e9911d737385856d4e84258154,karper,,absent,Pontastacus leptodactylus,Animalia
PT161:2022-07-27,HumanObservation,PT161:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,karper,,absent,Pacifastacus leniusculus,Animalia
PT161:2022-07-27,HumanObservation,PT161:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,karper,,absent,Faxonius limosus,Animalia
PT161:2022-07-27,HumanObservation,PT161:2022-07-27:b18982f5cf830701713b2561ebf4925a,karper,,absent,Faxonius rusticus,Animalia
PT161:2022-07-27,HumanObservation,PT161:2022-07-27:bac4e1a538c1fac69b816b52f833928c,karper,,absent,Procambarus clarkii,Animalia
PT161:2022-07-27,HumanObservation,PT161:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,karper,,absent,Procambarus acutus,Animalia
PT161:2022-07-27,HumanObservation,PT161:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,karper,,absent,Procambarus fallax,Animalia
PT162:2022-07-27,HumanObservation,PT162:2022-07-27:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
PT162:2022-07-27,HumanObservation,PT162:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
PT162:2022-07-27,HumanObservation,PT162:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
PT162:2022-07-27,HumanObservation,PT162:2022-07-27:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
PT162:2022-07-27,HumanObservation,PT162:2022-07-27:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
PT162:2022-07-27,HumanObservation,PT162:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
PT162:2022-07-27,HumanObservation,PT162:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
PT163:2022-07-27,HumanObservation,PT163:2022-07-27:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
PT163:2022-07-27,HumanObservation,PT163:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
PT163:2022-07-27,HumanObservation,PT163:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
PT163:2022-07-27,HumanObservation,PT163:2022-07-27:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
PT163:2022-07-27,HumanObservation,PT163:2022-07-27:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
PT163:2022-07-27,HumanObservation,PT163:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
PT163:2022-07-27,HumanObservation,PT163:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
PT164:2022-07-27,HumanObservation,PT164:2022-07-27:edab00e9911d737385856d4e84258154,"karper, bittervoorn",,absent,Pontastacus leptodactylus,Animalia
PT164:2022-07-27,HumanObservation,PT164:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,"karper, bittervoorn",,absent,Pacifastacus leniusculus,Animalia
PT164:2022-07-27,HumanObservation,PT164:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,"karper, bittervoorn",,absent,Faxonius limosus,Animalia
PT164:2022-07-27,HumanObservation,PT164:2022-07-27:b18982f5cf830701713b2561ebf4925a,"karper, bittervoorn",,absent,Faxonius rusticus,Animalia
PT164:2022-07-27,HumanObservation,PT164:2022-07-27:bac4e1a538c1fac69b816b52f833928c,"karper, bittervoorn",,absent,Procambarus clarkii,Animalia
PT164:2022-07-27,HumanObservation,PT164:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,"karper, bittervoorn",,absent,Procambarus acutus,Animalia
PT164:2022-07-27,HumanObservation,PT164:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,"karper, bittervoorn",,absent,Procambarus fallax,Animalia
PT165:2022-07-27,HumanObservation,PT165:2022-07-27:edab00e9911d737385856d4e84258154,"karper, bittervoorn",,absent,Pontastacus leptodactylus,Animalia
PT165:2022-07-27,HumanObservation,PT165:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,"karper, bittervoorn",,absent,Pacifastacus leniusculus,Animalia
PT165:2022-07-27,HumanObservation,PT165:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,"karper, bittervoorn",,absent,Faxonius limosus,Animalia
PT165:2022-07-27,HumanObservation,PT165:2022-07-27:b18982f5cf830701713b2561ebf4925a,"karper, bittervoorn",,absent,Faxonius rusticus,Animalia
PT165:2022-07-27,HumanObservation,PT165:2022-07-27:bac4e1a538c1fac69b816b52f833928c,"karper, bittervoorn",,absent,Procambarus clarkii,Animalia
PT165:2022-07-27,HumanObservation,PT165:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,"karper, bittervoorn",,absent,Procambarus acutus,Animalia
PT165:2022-07-27,HumanObservation,PT165:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,"karper, bittervoorn",,absent,Procambarus fallax,Animalia
PT166:2022-07-27,HumanObservation,PT166:2022-07-27:edab00e9911d737385856d4e84258154,"karper, kikkerlarve",,absent,Pontastacus leptodactylus,Animalia
PT166:2022-07-27,HumanObservation,PT166:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,"karper, kikkerlarve",,absent,Pacifastacus leniusculus,Animalia
PT166:2022-07-27,HumanObservation,PT166:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,"karper, kikkerlarve",,absent,Faxonius limosus,Animalia
PT166:2022-07-27,HumanObservation,PT166:2022-07-27:b18982f5cf830701713b2561ebf4925a,"karper, kikkerlarve",,absent,Faxonius rusticus,Animalia
PT166:2022-07-27,HumanObservation,PT166:2022-07-27:bac4e1a538c1fac69b816b52f833928c,"karper, kikkerlarve",,absent,Procambarus clarkii,Animalia
PT166:2022-07-27,HumanObservation,PT166:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,"karper, kikkerlarve",,absent,Procambarus acutus,Animalia
PT166:2022-07-27,HumanObservation,PT166:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,"karper, kikkerlarve",,absent,Procambarus fallax,Animalia
PT167:2022-07-27,HumanObservation,PT167:2022-07-27:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
PT167:2022-07-27,HumanObservation,PT167:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
PT167:2022-07-27,HumanObservation,PT167:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
PT167:2022-07-27,HumanObservation,PT167:2022-07-27:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
PT167:2022-07-27,HumanObservation,PT167:2022-07-27:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
PT167:2022-07-27,HumanObservation,PT167:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
PT167:2022-07-27,HumanObservation,PT167:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
PT168:2022-07-27,HumanObservation,PT168:2022-07-27:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
PT168:2022-07-27,HumanObservation,PT168:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
PT168:2022-07-27,HumanObservation,PT168:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
PT168:2022-07-27,HumanObservation,PT168:2022-07-27:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
PT168:2022-07-27,HumanObservation,PT168:2022-07-27:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
PT168:2022-07-27,HumanObservation,PT168:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
PT168:2022-07-27,HumanObservation,PT168:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
PT169:2022-07-27,HumanObservation,PT169:2022-07-27:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
PT169:2022-07-27,HumanObservation,PT169:2022-07-27:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
PT169:2022-07-27,HumanObservation,PT169:2022-07-27:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
PT169:2022-07-27,HumanObservation,PT169:2022-07-27:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
PT169:2022-07-27,HumanObservation,PT169:2022-07-27:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
PT169:2022-07-27,HumanObservation,PT169:2022-07-27:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
PT169:2022-07-27,HumanObservation,PT169:2022-07-27:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z171:2022-07-28,HumanObservation,Z171:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z171:2022-07-28,HumanObservation,Z171:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z171:2022-07-28,HumanObservation,Z171:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z171:2022-07-28,HumanObservation,Z171:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z171:2022-07-28,HumanObservation,Z171:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z171:2022-07-28,HumanObservation,Z171:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z171:2022-07-28,HumanObservation,Z171:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z172:2022-07-28,HumanObservation,Z172:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z172:2022-07-28,HumanObservation,Z172:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z172:2022-07-28,HumanObservation,Z172:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z172:2022-07-28,HumanObservation,Z172:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z172:2022-07-28,HumanObservation,Z172:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z172:2022-07-28,HumanObservation,Z172:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z172:2022-07-28,HumanObservation,Z172:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z173:2022-07-28,HumanObservation,Z173:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z173:2022-07-28,HumanObservation,Z173:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z173:2022-07-28,HumanObservation,Z173:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z173:2022-07-28,HumanObservation,Z173:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z173:2022-07-28,HumanObservation,Z173:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z173:2022-07-28,HumanObservation,Z173:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z173:2022-07-28,HumanObservation,Z173:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z174:2022-07-28,HumanObservation,Z174:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z174:2022-07-28,HumanObservation,Z174:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z174:2022-07-28,HumanObservation,Z174:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z174:2022-07-28,HumanObservation,Z174:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z174:2022-07-28,HumanObservation,Z174:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z174:2022-07-28,HumanObservation,Z174:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z174:2022-07-28,HumanObservation,Z174:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z175:2022-07-28,HumanObservation,Z175:2022-07-28:edab00e9911d737385856d4e84258154,baars,,absent,Pontastacus leptodactylus,Animalia
Z175:2022-07-28,HumanObservation,Z175:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,baars,,absent,Pacifastacus leniusculus,Animalia
Z175:2022-07-28,HumanObservation,Z175:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,baars,,absent,Faxonius limosus,Animalia
Z175:2022-07-28,HumanObservation,Z175:2022-07-28:b18982f5cf830701713b2561ebf4925a,baars,,absent,Faxonius rusticus,Animalia
Z175:2022-07-28,HumanObservation,Z175:2022-07-28:bac4e1a538c1fac69b816b52f833928c,baars,,absent,Procambarus clarkii,Animalia
Z175:2022-07-28,HumanObservation,Z175:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,baars,,absent,Procambarus acutus,Animalia
Z175:2022-07-28,HumanObservation,Z175:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,baars,,absent,Procambarus fallax,Animalia
Z176:2022-07-28,HumanObservation,Z176:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z176:2022-07-28,HumanObservation,Z176:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z176:2022-07-28,HumanObservation,Z176:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z176:2022-07-28,HumanObservation,Z176:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z176:2022-07-28,HumanObservation,Z176:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z176:2022-07-28,HumanObservation,Z176:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z176:2022-07-28,HumanObservation,Z176:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z177:2022-07-28,HumanObservation,Z177:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z177:2022-07-28,HumanObservation,Z177:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z177:2022-07-28,HumanObservation,Z177:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z177:2022-07-28,HumanObservation,Z177:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z177:2022-07-28,HumanObservation,Z177:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z177:2022-07-28,HumanObservation,Z177:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z177:2022-07-28,HumanObservation,Z177:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z178:2022-07-28,HumanObservation,Z178:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z178:2022-07-28,HumanObservation,Z178:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z178:2022-07-28,HumanObservation,Z178:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z178:2022-07-28,HumanObservation,Z178:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z178:2022-07-28,HumanObservation,Z178:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z178:2022-07-28,HumanObservation,Z178:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z178:2022-07-28,HumanObservation,Z178:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z179:2022-07-28,HumanObservation,Z179:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z179:2022-07-28,HumanObservation,Z179:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z179:2022-07-28,HumanObservation,Z179:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z179:2022-07-28,HumanObservation,Z179:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z179:2022-07-28,HumanObservation,Z179:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z179:2022-07-28,HumanObservation,Z179:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z179:2022-07-28,HumanObservation,Z179:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z180:2022-07-28,HumanObservation,Z180:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z180:2022-07-28,HumanObservation,Z180:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z180:2022-07-28,HumanObservation,Z180:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z180:2022-07-28,HumanObservation,Z180:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z180:2022-07-28,HumanObservation,Z180:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z180:2022-07-28,HumanObservation,Z180:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z180:2022-07-28,HumanObservation,Z180:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z181:2022-07-28,HumanObservation,Z181:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z181:2022-07-28,HumanObservation,Z181:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z181:2022-07-28,HumanObservation,Z181:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z181:2022-07-28,HumanObservation,Z181:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z181:2022-07-28,HumanObservation,Z181:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
Z181:2022-07-28,HumanObservation,Z181:2022-07-28:7b9ca039cc740fd5eebdf394d6723417,niets,,absent,Procambarus acutus,Animalia
Z181:2022-07-28,HumanObservation,Z181:2022-07-28:81520d7b08aa6d4d099d54b51e4bffd9,niets,,absent,Procambarus fallax,Animalia
Z182:2022-07-28,HumanObservation,Z182:2022-07-28:edab00e9911d737385856d4e84258154,niets,,absent,Pontastacus leptodactylus,Animalia
Z182:2022-07-28,HumanObservation,Z182:2022-07-28:05e1226fad2eec66ff6c70764ecf047a,niets,,absent,Pacifastacus leniusculus,Animalia
Z182:2022-07-28,HumanObservation,Z182:2022-07-28:422e6b4d2f9dcd8bd752e6c137b49357,niets,,absent,Faxonius limosus,Animalia
Z182:2022-07-28,HumanObservation,Z182:2022-07-28:b18982f5cf830701713b2561ebf4925a,niets,,absent,Faxonius rusticus,Animalia
Z182:2022-07-28,HumanObservation,Z182:2022-07-28:bac4e1a538c1fac69b816b52f833928c,niets,,absent,Procambarus clarkii,Animalia
